,id,yr,cst_n,cst,mag,pty_n,pty,can,vot1,pev1,pv1,pvs1,press_county
5274,627,1868,shaftesbury,326,1,Liberal Party (Original),63,-992,-992,1311,-992,-992.0,dorset
5275,627,1868,sheffield,327,2,Liberal Party (Original),63,liberals candidate 3,-990,29955,36576,0.8740202784538269,yorkshire
5276,627,1868,sheffield,327,2,Liberal Party (Original),63,liberals candidate 1,-990,29955,36576,0.8740202784538269,yorkshire
5277,627,1868,sheffield,327,2,Conservative,27,-990,-990,29955,5272,0.1259797364473343,yorkshire
5278,627,1868,sheffield,327,2,Liberal Party (Original),63,liberals candidate 2,-990,29955,36576,0.8740202784538269,yorkshire
5279,627,1868,shoreham,328,2,Conservative,27,conservatives candidate 2,-992,4774,-992,-992.0,shoreham
5280,627,1868,shoreham,328,2,Conservative,27,conservatives candidate 1,-992,4774,-992,-992.0,shoreham
5281,627,1868,shrewsbury,329,2,Liberal Party (Original),63,liberals candidate 2,-990,3381,2525,0.5905051231384277,shropshire
5282,627,1868,shrewsbury,329,2,Liberal Party (Original),63,liberals candidate 1,-990,3381,2525,0.5905051231384277,shropshire
5283,627,1868,shrewsbury,329,2,Conservative,27,-990,-990,3381,1751,0.4094948470592499,shropshire
5284,627,1868,"shropshire, northern",330,2,Liberal Party (Original),63,-990,-990,7611,2412,0.2561597228050232,"shropshire, northern"
5285,627,1868,"shropshire, northern",330,2,Conservative,27,conservatives candidate 2,-990,7611,7004,0.7438402771949768,"shropshire, northern"
5286,627,1868,"shropshire, northern",330,2,Conservative,27,conservatives candidate 1,-990,7611,7004,0.7438402771949768,"shropshire, northern"
5287,627,1868,"shropshire, southern",331,2,Liberal Party (Original),63,-990,-990,5847,2161,0.2928977906703949,"shropshire, southern"
5288,627,1868,"shropshire, southern",331,2,Conservative,27,conservatives candidate 1,-990,5847,5217,0.7071021795272827,"shropshire, southern"
5289,627,1868,"shropshire, southern",331,2,Conservative,27,conservatives candidate 2,-990,5847,5217,0.7071021795272827,"shropshire, southern"
5290,627,1868,sligo,332,1,Liberal Party (Original),63,-990,-990,375,229,0.4872340559959412,sligo county
5291,627,1868,sligo,332,1,Conservative,27,-990,-990,375,241,0.5127659440040588,sligo county
5292,627,1868,sligo county,333,2,Liberal Party (Original),63,liberals candidate 2,-990,3139,1673,0.4172069728374481,sligo county
5293,627,1868,sligo county,333,2,Conservative,27,conservatives candidate 2,-990,3139,2337,0.5827929973602295,sligo county
5294,627,1868,sligo county,333,2,Liberal Party (Original),63,liberals candidate 1,-990,3139,1673,0.4172069728374481,sligo county
5295,627,1868,sligo county,333,2,Conservative,27,conservatives candidate 1,-990,3139,2337,0.5827929973602295,sligo county
5296,627,1868,"somerset, eastern",334,2,Liberal Party (Original),63,liberals candidate 1,-990,8795,5360,0.4093165397644043,"somerset, eastern"
5297,627,1868,"somerset, eastern",334,2,Conservative,27,conservatives candidate 1,-990,8795,7735,0.5906834602355957,"somerset, eastern"
5298,627,1868,"somerset, eastern",334,2,Conservative,27,conservatives candidate 2,-990,8795,7735,0.5906834602355957,"somerset, eastern"
5299,627,1868,"somerset, eastern",334,2,Liberal Party (Original),63,liberals candidate 2,-990,8795,5360,0.4093165397644043,"somerset, eastern"
5300,627,1868,"somerset, mid",335,2,Conservative,27,conservatives candidate 1,-990,8364,7328,0.6373836398124695,"somerset, mid"
5301,627,1868,"somerset, mid",335,2,Liberal Party (Original),63,liberals candidate 1,-990,8364,4169,0.3626163303852081,"somerset, mid"
5302,627,1868,"somerset, mid",335,2,Liberal Party (Original),63,liberals candidate 2,-990,8364,4169,0.3626163303852081,"somerset, mid"
5303,627,1868,"somerset, mid",335,2,Conservative,27,conservatives candidate 2,-990,8364,7328,0.6373836398124695,"somerset, mid"
5304,627,1868,"somerset, western",336,2,Conservative,27,conservatives candidate 2,-992,7671,-992,-992.0,"somerset, western"
5305,627,1868,"somerset, western",336,2,Conservative,27,conservatives candidate 1,-992,7671,-992,-992.0,"somerset, western"
5306,627,1868,south shields,337,1,Liberal Party (Original),63,liberals candidate 1,-990,6208,4859,1.0,south shields
5307,627,1868,south shields,337,1,Liberal Party (Original),63,liberals candidate 2,-990,6208,4859,1.0,south shields
5308,627,1868,southampton,338,2,Liberal Party (Original),63,liberals candidate 1,-990,5696,4108,0.4733264148235321,hampshire
5309,627,1868,southampton,338,2,Conservative,27,conservatives candidate 1,-990,5696,4571,0.5266735553741455,hampshire
5310,627,1868,southampton,338,2,Conservative,27,conservatives candidate 2,-990,5696,4571,0.5266735553741455,hampshire
5311,627,1868,southampton,338,2,Liberal Party (Original),63,liberals candidate 2,-990,5696,4108,0.4733264148235321,hampshire
5312,627,1868,southwark,339,2,Liberal Party (Original),63,liberals candidate 1,-990,17703,11935,0.8270963430404663,southwark
5313,627,1868,southwark,339,2,Conservative,27,-990,-990,17703,2495,0.1729036718606949,southwark
5314,627,1868,southwark,339,2,Liberal Party (Original),63,liberals candidate 2,-990,17703,11935,0.8270963430404663,southwark
5315,627,1868,st. andrews district of burghs,340,1,Liberal Party (Original),63,-992,-992,1847,-992,-992.0,st. andrews district of burghs
5316,627,1868,st. ives,341,1,Liberal Party (Original),63,-992,-992,1398,-992,-992.0,st. ives
5317,627,1868,stafford,342,2,Liberal Party (Original),63,liberals candidate 2,-990,3152,2296,0.671345055103302,staffordshire
5318,627,1868,stafford,342,2,Liberal Party (Original),63,liberals candidate 1,-990,3152,2296,0.671345055103302,staffordshire
5319,627,1868,stafford,342,2,Conservative,27,-990,-990,3152,1124,0.3286549746990204,staffordshire
5320,627,1868,"staffordshire, eastern",343,2,Conservative,27,-990,-990,9658,2972,0.2821876108646393,"staffordshire, eastern"
5321,627,1868,"staffordshire, eastern",343,2,Liberal Party (Original),63,liberals candidate 1,-990,9658,7560,0.7178123593330383,"staffordshire, eastern"
5322,627,1868,"staffordshire, eastern",343,2,Liberal Party (Original),63,liberals candidate 2,-990,9658,7560,0.7178123593330383,"staffordshire, eastern"
5323,627,1868,"staffordshire, western",344,2,Liberal Party (Original),63,liberals candidate 1,-990,9942,6539,0.4598129391670227,"staffordshire, western"
5324,627,1868,"staffordshire, western",344,2,Conservative,27,conservatives candidate 1,-990,9942,7682,0.5401870608329773,"staffordshire, western"
5325,627,1868,"staffordshire, western",344,2,Conservative,27,conservatives candidate 2,-990,9942,7682,0.5401870608329773,"staffordshire, western"
5326,627,1868,"staffordshire, western",344,2,Liberal Party (Original),63,liberals candidate 2,-990,9942,6539,0.4598129391670227,"staffordshire, western"
5327,627,1868,"stafforshire, northern",345,2,Liberal Party (Original),63,-992,-992,10261,-992,-992.0,"stafforshire, northern"
5328,627,1868,"stafforshire, northern",345,2,Conservative,27,-992,-992,10261,-992,-992.0,"stafforshire, northern"
5329,627,1868,stalybridge,346,1,Liberal Party (Original),63,-990,-990,5338,2078,0.4635289013385773,lancashire
5330,627,1868,stalybridge,346,1,Conservative,27,-990,-990,5338,2405,0.5364711284637451,lancashire
5331,627,1868,stamford,347,1,Conservative,27,-992,-992,1094,-992,-992.0,lincolnshire
5332,627,1868,stirling district of burghs,348,1,Liberal Party (Original),63,liberals candidate 2,-990,4372,3883,1.0,stirling district of burghs
5333,627,1868,stirling district of burghs,348,1,Liberal Party (Original),63,liberals candidate 1,-990,4372,3883,1.0,stirling district of burghs
5334,627,1868,stirlingshire,349,1,Liberal Party (Original),63,-992,-992,2751,-992,-992.0,stirlingshire
5335,627,1868,stockport,350,2,Liberal Party (Original),63,liberals candidate 2,-990,5702,5256,0.503207266330719,cheshire
5336,627,1868,stockport,350,2,Conservative,27,conservatives candidate 1,-990,5702,5189,0.496792733669281,cheshire
5337,627,1868,stockport,350,2,Conservative,27,conservatives candidate 2,-990,5702,5189,0.496792733669281,cheshire
5338,627,1868,stockport,350,2,Liberal Party (Original),63,liberals candidate 1,-990,5702,5256,0.503207266330719,cheshire
5339,627,1868,stockton-on-tees,351,1,Conservative,27,-990,-990,4492,867,0.2593478858470917,stockton-on-tees
5340,627,1868,stockton-on-tees,351,1,Liberal Party (Original),63,-990,-990,4492,2476,0.7406520843505859,stockton-on-tees
5341,627,1868,stoke-on-trent,352,2,Liberal Party (Original),63,liberals candidate 1,-992,16199,-992,-992.0,stoke-on-trent
5342,627,1868,stoke-on-trent,352,2,Liberal Party (Original),63,liberals candidate 2,-992,16199,-992,-992.0,stoke-on-trent
5343,627,1868,stroud,353,2,Liberal Party (Original),63,liberals candidate 1,-990,5642,5712,0.7315573692321777,gloucestershire
5344,627,1868,stroud,353,2,Conservative,27,-990,-990,5642,2096,0.2684426307678223,gloucestershire
5345,627,1868,stroud,353,2,Liberal Party (Original),63,liberals candidate 2,-990,5642,5712,0.7315573692321777,gloucestershire
5346,627,1868,"suffolk, eastern",354,2,Conservative,27,conservatives candidate 1,-990,9024,7270,0.5331475734710693,"suffolk, eastern"
5347,627,1868,"suffolk, eastern",354,2,Liberal Party (Original),63,liberals candidate 2,-990,9024,6366,0.4668524563312531,"suffolk, eastern"
5348,627,1868,"suffolk, eastern",354,2,Conservative,27,conservatives candidate 2,-990,9024,7270,0.5331475734710693,"suffolk, eastern"
5349,627,1868,"suffolk, eastern",354,2,Liberal Party (Original),63,liberals candidate 1,-990,9024,6366,0.4668524563312531,"suffolk, eastern"
5350,627,1868,"suffolk, western",355,2,Liberal Party (Original),63,-990,-990,5583,1705,0.2585684061050415,"suffolk, western"
5351,627,1868,"suffolk, western",355,2,Conservative,27,conservatives candidate 1,-990,5583,4889,0.7414315938949585,"suffolk, western"
5352,627,1868,"suffolk, western",355,2,Conservative,27,conservatives candidate 2,-990,5583,4889,0.7414315938949585,"suffolk, western"
5353,627,1868,sunderland,356,2,Liberal Party (Original),63,liberals candidate 1,-990,11364,14734,1.0,durham
5354,627,1868,sunderland,356,2,Liberal Party (Original),63,liberals candidate 2,-990,11364,14734,1.0,durham
5355,627,1868,sunderland,356,2,Liberal Party (Original),63,liberals candidate 3,-990,11364,14734,1.0,durham
5356,627,1868,"surrey, eastern",357,2,Liberal Party (Original),63,liberals candidate 1,-990,10932,8103,0.5366580486297607,"surrey, eastern"
5357,627,1868,"surrey, eastern",357,2,Liberal Party (Original),63,liberals candidate 2,-990,10932,8103,0.5366580486297607,"surrey, eastern"
5358,627,1868,"surrey, eastern",357,2,Conservative,27,conservatives candidate 1,-990,10932,6996,0.4633419513702393,"surrey, eastern"
5359,627,1868,"surrey, eastern",357,2,Conservative,27,conservatives candidate 2,-990,10932,6996,0.4633419513702393,"surrey, eastern"
5360,627,1868,"surrey, mid",358,2,Conservative,27,conservatives candidate 1,-990,10565,8899,0.587470293045044,"surrey, mid"
5361,627,1868,"surrey, mid",358,2,Conservative,27,conservatives candidate 2,-990,10565,8899,0.587470293045044,"surrey, mid"
5362,627,1868,"surrey, mid",358,2,Liberal Party (Original),63,liberals candidate 2,-990,10565,6249,0.4125297069549561,"surrey, mid"
5363,627,1868,"surrey, mid",358,2,Liberal Party (Original),63,liberals candidate 3,-990,10565,6249,0.4125297069549561,"surrey, mid"
5364,627,1868,"surrey, mid",358,2,Liberal Party (Original),63,liberals candidate 1,-990,10565,6249,0.4125297069549561,"surrey, mid"
5365,627,1868,"surrey, western",359,2,Liberal Party (Original),63,liberals candidate 2,-990,6708,4583,0.6043782234191895,"surrey, western"
5366,627,1868,"surrey, western",359,2,Conservative,27,-990,-990,6708,3000,0.3956217765808105,"surrey, western"
5367,627,1868,"surrey, western",359,2,Liberal Party (Original),63,liberals candidate 1,-990,6708,4583,0.6043782234191895,"surrey, western"
5368,627,1868,"sussex, eastern",360,2,Liberal Party (Original),63,liberals candidate 2,-990,9380,7081,0.4978905916213989,"sussex, eastern"
5369,627,1868,"sussex, eastern",360,2,Conservative,27,conservatives candidate 1,-990,9380,7141,0.5021094083786011,"sussex, eastern"
5370,627,1868,"sussex, eastern",360,2,Liberal Party (Original),63,liberals candidate 1,-990,9380,7081,0.4978905916213989,"sussex, eastern"
5371,627,1868,"sussex, eastern",360,2,Conservative,27,conservatives candidate 2,-990,9380,7141,0.5021094083786011,"sussex, eastern"
5372,627,1868,"sussex, western",361,2,Conservative,27,conservatives candidate 1,-992,3672,-992,-992.0,"sussex, western"
5373,627,1868,"sussex, western",361,2,Conservative,27,conservatives candidate 2,-992,3672,-992,-992.0,"sussex, western"
5374,627,1868,sutherland,362,1,Liberal Party (Original),63,-992,-992,358,-992,-992.0,sutherland
5375,627,1868,swansea district of boroughs,363,1,Liberal Party (Original),63,-992,-992,7543,-992,-992.0,swansea district of boroughs
5376,627,1868,tamworth,364,2,Liberal Party (Original),63,liberals candidate 3,-990,1753,2761,1.0,tamworth
5377,627,1868,tamworth,364,2,Liberal Party (Original),63,liberals candidate 2,-990,1753,2761,1.0,tamworth
5378,627,1868,tamworth,364,2,Liberal Party (Original),63,liberals candidate 1,-990,1753,2761,1.0,tamworth
5379,627,1868,taunton,365,2,Liberal Party (Original),63,liberals candidate 2,-990,1977,1995,0.668789803981781,somersetshire
5380,627,1868,taunton,365,2,Liberal Party (Original),63,liberals candidate 1,-990,1977,1995,0.668789803981781,somersetshire
5381,627,1868,taunton,365,2,Conservative,27,-990,-990,1977,988,0.331210196018219,somersetshire
5382,627,1868,tavistock,366,1,Liberal Party (Original),63,-992,-992,802,-992,-992.0,devonshire
5383,627,1868,tewkesbury,367,1,Liberal Party (Original),63,-990,-990,745,355,0.5599368810653687,gloucestershire
5384,627,1868,tewkesbury,367,1,Conservative,27,-990,-990,745,279,0.440063089132309,gloucestershire
5385,627,1868,the hartlepools,368,1,Liberal Party (Original),63,-990,-990,3922,1547,0.4995156526565552,durham
5386,627,1868,the hartlepools,368,1,Conservative,27,-990,-990,3922,1550,0.5004843473434448,durham
5387,627,1868,thrisk,369,1,Liberal Party (Original),63,-990,-990,902,390,0.4838709533214569,thrisk
5388,627,1868,thrisk,369,1,Conservative,27,-990,-990,902,416,0.5161290168762207,thrisk
5389,627,1868,tipperary county,370,2,Liberal Party (Original),63,liberals candidate 1,-992,9388,-992,-992.0,tipperary county
5390,627,1868,tipperary county,370,2,Liberal Party (Original),63,liberals candidate 2,-992,9388,-992,-992.0,tipperary county
5391,627,1868,tiverton,371,2,Liberal Party (Original),63,liberals candidate 2,-992,1155,-992,-992.0,devonshire
5392,627,1868,tiverton,371,2,Liberal Party (Original),63,liberals candidate 1,-992,1155,-992,-992.0,devonshire
5393,627,1868,tower hamlets,372,2,Liberal Party (Original),63,liberals candidate 1,-990,32546,24848,0.706230103969574,tower hamlets
5394,627,1868,tower hamlets,372,2,Liberal Party (Original),63,liberals candidate 3,-990,32546,24848,0.706230103969574,tower hamlets
5395,627,1868,tower hamlets,372,2,Liberal Party (Original),63,liberals candidate 2,-990,32546,24848,0.706230103969574,tower hamlets
5396,627,1868,tower hamlets,372,2,Liberal/Labour Alliance,65,-990,-990,32546,2890,0.08213961124420166,tower hamlets
5397,627,1868,tower hamlets,372,2,Conservative,27,-990,-990,32546,7446,0.2116302847862244,tower hamlets
5398,627,1868,tralee,373,1,Liberal Party (Original),63,-992,-992,256,-992,-992.0,kerry county
5399,627,1868,truro,374,2,Conservative,27,-990,-990,1435,731,0.4016483426094055,cornwall
5400,627,1868,truro,374,2,Liberal Party (Original),63,liberals candidate 1,-990,1435,1089,0.5983516573905945,cornwall
5401,627,1868,truro,374,2,Liberal Party (Original),63,liberals candidate 2,-990,1435,1089,0.5983516573905945,cornwall
5402,627,1868,tynemouth and north shields,375,1,Conservative,27,-990,-990,2601,710,0.392699122428894,tynemouth and north shields
5403,627,1868,tynemouth and north shields,375,1,Liberal Party (Original),63,-990,-990,2601,1098,0.607300877571106,tynemouth and north shields
5404,627,1868,tyrone county,376,2,Conservative,27,conservatives candidate 1,-992,8357,-992,-992.0,tyrone county
5405,627,1868,tyrone county,376,2,Conservative,27,conservatives candidate 2,-992,8357,-992,-992.0,tyrone county
5406,627,1868,wakefield,377,1,Liberal Party (Original),63,-990,-990,3627,1557,0.507331371307373,yorkshire
5407,627,1868,wakefield,377,1,Conservative,27,-990,-990,3627,1512,0.492668628692627,yorkshire
5408,627,1868,wallingford,378,1,Liberal Party (Original),63,-990,-990,942,358,0.4414303302764893,berkshire
5409,627,1868,wallingford,378,1,Conservative,27,-990,-990,942,453,0.5585696697235107,berkshire
5410,627,1868,walsall,379,1,Liberal Party (Original),63,-992,-992,6047,-992,-992.0,staffordshire
5411,627,1868,wareham,380,1,Conservative,27,conservatives candidate 1,-990,894,369,0.5402635335922241,wareham
